,Model,Accuracy,Balanced Accuracy,ROC AUC,F1 Score,Time Taken,n_PCA,Fator_balanc,Normalizacao
11867,CalibratedClassifierCV,0.7501697216564833,0.6175853080012212,0.6175853080012212,0.7270749578717878,1.0950193405151367,3,0.4,SIM
11868,NuSVC,0.7396469789545146,0.6168120758084592,0.6168120758084592,0.7216817290687365,4.559601306915283,3,0.4,SIM
11869,RidgeClassifier,0.7511880515953836,0.6162760386087692,0.6162760386087691,0.726885231459905,0.02099919319152832,3,0.4,SIM
11870,RandomForestClassifier,0.7270875763747454,0.6162513797233509,0.6162513797233509,0.7150111755913788,1.1799836158752441,3,0.4,SIM
11871,LabelSpreading,0.7298031228784793,0.6157006646156736,0.6157006646156736,0.7162120449936664,5.06098198890686,3,0.4,SIM
11872,LabelPropagation,0.7294636795655126,0.6142657523308518,0.6142657523308518,0.7154354509056975,3.248004674911499,3,0.4,SIM
11873,RidgeClassifierCV,0.7559402579769179,0.6115027829313544,0.6115027829313544,0.7264048387047786,0.02302694320678711,3,0.4,SIM
11874,KNeighborsClassifier,0.7152070604209098,0.6093374979450928,0.6093374979450928,0.7059182747219872,0.11399960517883301,3,0.4,SIM
11875,SVC,0.7403258655804481,0.6072508865456424,0.6072508865456424,0.7174424702025927,2.7957053184509277,3,0.4,SIM
11876,XGBClassifier,0.7202987101154107,0.6051971536600831,0.6051971536600832,0.7069150375408378,0.5139837265014648,3,0.4,SIM
11877,PassiveAggressiveClassifier,0.7158859470468432,0.6005783095746929,0.6005783095746929,0.7027204073118141,0.025011777877807617,3,0.4,SIM
11878,BaggingClassifier,0.7162253903598099,0.5955972147201803,0.5955972147201803,0.700705839579587,0.274017333984375,3,0.4,SIM
11879,ExtraTreeClassifier,0.6666666666666666,0.5934172518259317,0.5934172518259319,0.672095884025412,0.0240170955657959,3,0.4,SIM
11880,DecisionTreeClassifier,0.6608961303462322,0.5806527559240037,0.5806527559240037,0.6648835635077649,0.05699658393859863,3,0.4,SIM
11881,GaussianNB,0.7172437202987101,0.5774459265869754,0.5774459265869755,0.6921063296132283,0.020999908447265625,3,0.4,SIM
11882,QuadraticDiscriminantAnalysis,0.7094365241004752,0.5733149761630775,0.5733149761630774,0.6867910376356414,0.017999649047851562,3,0.4,SIM
11883,DummyClassifier,0.6052274270196877,0.5065293205889951,0.5065293205889951,0.6087542449271661,0.016999244689941406,3,0.4,SIM
11884,Perceptron,0.7318397827562797,0.5036090040158756,0.5036090040158756,0.6240934624404126,0.021017074584960938,3,0.4,SIM
11885,NearestCentroid,0.6228784792939579,0.6100167915267373,0.6100167915267373,0.6427243074886876,0.017988204956054688,3,0.4,NAO
11886,LGBMClassifier,0.7026476578411406,0.5742907634860619,0.5742907634860619,0.6844534683957753,0.17000269889831543,3,0.4,NAO
11887,NuSVC,0.630346232179226,0.5633897747821799,0.5633897747821799,0.6407638345380722,4.918617248535156,3,0.4,NAO
11888,RandomForestClassifier,0.6890699253224711,0.5622073225147366,0.5622073225147366,0.6726550250720736,1.3439998626708984,3,0.4,NAO
11889,XGBClassifier,0.6877121520706042,0.5596756769451163,0.5596756769451163,0.6708314987429798,0.5260019302368164,3,0.4,NAO
11890,BaggingClassifier,0.6812627291242362,0.5592793734294639,0.5592793734294639,0.6678146260880778,0.30399584770202637,3,0.4,NAO
11891,KNeighborsClassifier,0.6792260692464358,0.5534769028439914,0.5534769028439914,0.6641684912788881,0.11098718643188477,3,0.4,NAO
11892,ExtraTreesClassifier,0.6829599456890699,0.5528199196824874,0.5528199196824876,0.6654189769111083,0.7739975452423096,3,0.4,NAO
11893,ExtraTreeClassifier,0.6245756958587916,0.5454122730795425,0.5454122730795425,0.6323391119797871,0.02400493621826172,3,0.4,NAO
11894,DecisionTreeClassifier,0.6082824168363883,0.5366865503393532,0.5366865503393532,0.6196801941141519,0.060986995697021484,3,0.4,NAO
11895,LabelPropagation,0.6921249151391717,0.5105604612385806,0.5105604612385806,0.6395063665776116,3.1997036933898926,3,0.4,NAO
11896,LabelSpreading,0.6934826883910387,0.5078791010074916,0.5078791010074916,0.6371910231582033,5.0496580600738525,3,0.4,NAO
11897,DummyClassifier,0.6052274270196877,0.5065293205889951,0.5065293205889951,0.6087542449271661,0.01699519157409668,3,0.4,NAO
11898,LogisticRegression,0.723693143245078,0.5056621497851155,0.5056621497851154,0.6304790886296424,0.025017261505126953,3,0.4,NAO
11899,LinearDiscriminantAnalysis,0.7240325865580448,0.5042900589464785,0.5042900589464785,0.6285255688594054,0.023998498916625977,3,0.4,NAO
11900,LinearSVC,0.7243720298710116,0.5037199690002583,0.5037199690002583,0.6276225468774483,0.3310072422027588,3,0.4,NAO
11901,SGDClassifier,0.7141887304820095,0.5035796481999013,0.5035796481999014,0.6306392452891302,0.03998589515686035,3,0.4,NAO
11902,AdaBoostClassifier,0.691785471826205,0.5027095418144243,0.5027095418144243,0.6323927422323685,0.39299869537353516,3,0.4,NAO
11903,CalibratedClassifierCV,0.7274270196877122,0.5009951621615274,0.5009951621615274,0.6224228488221667,1.2509849071502686,3,0.4,NAO
11904,RidgeClassifier,0.7233536999321113,0.5006182334844179,0.500618233484418,0.6237451314857786,0.022005796432495117,3,0.4,NAO
11905,RidgeClassifierCV,0.7253903598099117,0.5000046969305559,0.5000046969305559,0.6219546241929761,0.022013187408447266,3,0.4,NAO
11906,BernoulliNB,0.7318397827562797,0.5,0.5,0.6185208042424692,0.01901865005493164,3,0.4,NAO
11907,Perceptron,0.7304820095044128,0.4994733566614218,0.4994733566614218,0.6184867100135909,0.02098679542541504,3,0.4,NAO
11908,PassiveAggressiveClassifier,0.721317040054311,0.49722176557619596,0.497221765576196,0.6198361588273734,0.025012493133544922,3,0.4,NAO
11909,SVC,0.698234894772573,0.4890708297127827,0.4890708297127827,0.6171724645319357,3.675548791885376,3,0.4,NAO
11910,QuadraticDiscriminantAnalysis,0.6479972844534962,0.48121403912543154,0.48121403912543154,0.6109798661000432,0.020000696182250977,3,0.4,NAO
11911,GaussianNB,0.6405295315682281,0.4757109978628966,0.4757109978628966,0.6057108813154556,0.0200040340423584,3,0.4,NAO
11912,NearestCentroid,0.7002715546503734,0.7005865292031657,0.7005865292031658,0.7154185308911827,0.018999576568603516,5,0.4,SIM
11913,PassiveAggressiveClassifier,0.5967413441955194,0.647497710246354,0.647497710246354,0.6185289859984292,0.03001117706298828,5,0.4,SIM
11914,LinearDiscriminantAnalysis,0.7525458248472505,0.6348477020267255,0.6348477020267256,0.7361539536871057,0.028000831604003906,5,0.4,SIM
11915,LogisticRegression,0.7532247114731839,0.6325045207956601,0.6325045207956601,0.7355034416539908,0.0284731388092041,5,0.4,SIM
11916,AdaBoostClassifier,0.7382892057026477,0.630320448087175,0.6303204480871749,0.7266308744474971,0.5019991397857666,5,0.4,SIM
11917,LinearSVC,0.7515274949083504,0.6229239566943002,0.6229239566943002,0.7303012640275705,0.3529987335205078,5,0.4,SIM
11918,RandomForestClassifier,0.7318397827562797,0.6227061365397712,0.6227061365397712,0.7201321984866671,1.7879881858825684,5,0.4,SIM
11919,CalibratedClassifierCV,0.7528852681602173,0.6222475986942533,0.6222475986942533,0.7306266483015637,1.5086758136749268,5,0.4,SIM
11920,RidgeClassifier,0.7552613713509844,0.6206629717479627,0.6206629717479627,0.7309552088986252,0.02364063262939453,5,0.4,SIM
11921,LabelSpreading,0.7345553292600135,0.6205514196472606,0.6205514196472605,0.7207081659779855,5.220320224761963,5,0.4,SIM
11922,RidgeClassifierCV,0.7532247114731839,0.6180685047321576,0.6180685047321575,0.7287162785981978,0.024959087371826172,5,0.4,SIM
11923,ExtraTreesClassifier,0.7335369993211134,0.6178506845776285,0.6178506845776285,0.7190488954958513,0.8569936752319336,5,0.4,SIM
11924,XGBClassifier,0.7240325865580448,0.6157681829924144,0.6157681829924145,0.7131860770072356,0.795997142791748,5,0.4,SIM
11925,LabelPropagation,0.7311608961303462,0.6146233061694183,0.6146233061694182,0.7164581638122403,3.445223093032837,5,0.4,SIM
11926,ExtraTreeClassifier,0.6795655125594026,0.6094478758131561,0.6094478758131561,0.6846803616170201,0.02599954605102539,5,0.4,SIM
11927,KNeighborsClassifier,0.7192803801765105,0.609313426175994,0.609313426175994,0.708086301171733,0.1379866600036621,5,0.4,SIM
11928,LGBMClassifier,0.7291242362525459,0.608820835583946,0.608820835583946,0.7129080033389303,0.19899964332580566,5,0.4,SIM
11929,NuSVC,0.741683638832315,0.6069755289918038,0.6069755289918038,0.7179068809742283,3.957568883895874,5,0.4,SIM
11930,BernoulliNB,0.7471147318397827,0.6034680960991992,0.6034680960991992,0.718331019903399,0.021000146865844727,5,0.4,SIM
11931,DecisionTreeClassifier,0.6690427698574338,0.600654634696226,0.600654634696226,0.6755327338708189,0.08700084686279297,5,0.4,SIM
11932,SVC,0.7433808553971487,0.6005160752448275,0.6005160752448275,0.7151836956140546,2.6376585960388184,5,0.4,SIM
11933,Perceptron,0.7291242362525459,0.5971918226439021,0.5971918226439021,0.7074133377782177,0.02599954605102539,5,0.4,SIM
11934,BaggingClassifier,0.719959266802444,0.5961432328973015,0.5961432328973015,0.7027313342950295,0.3930017948150635,5,0.4,SIM
11935,GaussianNB,0.7253903598099117,0.5942398017895305,0.5942398017895305,0.70428944445528,0.027009010314941406,5,0.4,SIM
11936,QuadraticDiscriminantAnalysis,0.712152070604209,0.5839922735492356,0.5839922735492354,0.6933790955135798,0.021000385284423828,5,0.4,SIM
11937,SGDClassifier,0.7477936184657162,0.5618268711397102,0.5618268711397102,0.6890732718227605,0.04397225379943848,5,0.4,SIM
11938,DummyClassifier,0.6052274270196877,0.5065293205889951,0.5065293205889951,0.6087542449271661,0.019005775451660156,5,0.4,SIM
11939,NearestCentroid,0.6921249151391717,0.6982286700641132,0.6982286700641132,0.708326684871503,0.0190122127532959,5,0.4,NAO
11940,BernoulliNB,0.7165648336727767,0.668410206430098,0.6684102064300979,0.7236258534844776,0.02200031280517578,5,0.4,NAO
11941,SGDClassifier,0.7447386286490156,0.6668067917615839,0.6668067917615838,0.7425966220593032,0.042016029357910156,5,0.4,NAO
11942,AdaBoostClassifier,0.7274270196877122,0.634929311195134,0.634929311195134,0.7220479547069711,0.4389970302581787,5,0.4,NAO
11943,XGBClassifier,0.7267481330617787,0.6296534839482398,0.6296534839482398,0.719853234569674,0.78399658203125,5,0.4,NAO
11944,LinearDiscriminantAnalysis,0.7457569585879158,0.6290064817641672,0.6290064817641671,0.7301160841054267,0.026999473571777344,5,0.4,NAO
11945,LogisticRegression,0.7440597420230821,0.623034921678683,0.6230349216786829,0.7266654040855257,0.030309438705444336,5,0.4,NAO
11946,LinearSVC,0.7477936184657162,0.6183679340550949,0.6183679340550949,0.726344760783656,0.3560168743133545,5,0.4,NAO
11947,LGBMClassifier,0.7270875763747454,0.6182563819543928,0.6182563819543928,0.7158111243005659,0.22802281379699707,5,0.4,NAO
11948,RidgeClassifier,0.7484725050916496,0.6152227519316127,0.6152227519316127,0.7251208563049841,0.024000167846679688,5,0.4,NAO
11949,RandomForestClassifier,0.7192803801765105,0.613323430638078,0.613323430638078,0.7096640205050033,1.7700049877166748,5,0.4,NAO
11950,ExtraTreesClassifier,0.721317040054311,0.6123088936380076,0.6123088936380076,0.7103637997822143,0.8870134353637695,5,0.4,NAO
11951,LabelSpreading,0.7165648336727767,0.610666142176088,0.610666142176088,0.7071660293300253,5.209612131118774,5,0.4,NAO
11952,KNeighborsClassifier,0.7128309572301426,0.6093181231065499,0.6093181231065499,0.7046162391855104,0.14502811431884766,5,0.4,NAO
11953,RidgeClassifierCV,0.7474541751527495,0.6089130128461051,0.608913012846105,0.7214282960357464,0.025001049041748047,5,0.4,NAO
11954,BaggingClassifier,0.723693143245078,0.6075162631220498,0.6075162631220499,0.7096236544524093,0.3939995765686035,5,0.4,NAO
11955,LabelPropagation,0.7101154107264087,0.6070618350907682,0.6070618350907683,0.7022776872397848,3.2419393062591553,5,0.4,NAO
11956,CalibratedClassifierCV,0.7491513917175832,0.6060625631150043,0.6060625631150043,0.7205994949108885,1.3599998950958252,5,0.4,NAO
11957,Perceptron,0.6822810590631364,0.6004761513351025,0.6004761513351026,0.6838891979168866,0.024000167846679688,5,0.4,NAO
11958,NuSVC,0.7335369993211134,0.6002066649444588,0.6002066649444587,0.7108756893878465,3.6425833702087402,5,0.4,NAO
11959,PassiveAggressiveClassifier,0.7345553292600135,0.5920803879664639,0.5920803879664639,0.7069770320557013,0.024248361587524414,5,0.4,NAO
11960,SVC,0.7315003394433129,0.5919981916817361,0.5919981916817361,0.7057109854565193,2.822566509246826,5,0.4,NAO
11961,DecisionTreeClassifier,0.6564833672776647,0.5908709283483243,0.5908709283483243,0.6647981007034958,0.0740041732788086,5,0.4,NAO
11962,ExtraTreeClassifier,0.6452817379497624,0.5784058617693337,0.5784058617693337,0.6543170257258238,0.028000354766845703,5,0.4,NAO
11963,DummyClassifier,0.6052274270196877,0.5065293205889951,0.5065293205889951,0.6087542449271661,0.019011735916137695,5,0.4,NAO
11964,QuadraticDiscriminantAnalysis,0.6670061099796334,0.5050280641600714,0.5050280641600713,0.6317048150844797,0.020999670028686523,5,0.4,NAO
11965,GaussianNB,0.6564833672776647,0.4962348230431413,0.49623482304314126,0.6233494786086363,0.02200031280517578,5,0.4,NAO
11966,NearestCentroid,0.7067209775967414,0.7053938376271107,0.7053938376271107,0.7212431606486639,0.020000219345092773,7,0.4,SIM
11967,AdaBoostClassifier,0.736591989137814,0.6339728987106925,0.6339728987106925,0.7270576203822455,0.5470008850097656,7,0.4,SIM
11968,LinearDiscriminantAnalysis,0.7474541751527495,0.6293640356027337,0.6293640356027336,0.7311549964305746,0.031016111373901367,7,0.4,SIM
11969,LGBMClassifier,0.7382892057026477,0.6255084427326741,0.6255084427326741,0.7247186106001164,0.3930051326751709,7,0.4,SIM
11970,LogisticRegression,0.745417515274949,0.6251655668020948,0.6251655668020948,0.7282912026198831,0.03135871887207031,7,0.4,SIM
11971,SGDClassifier,0.743041412084182,0.6219381883938846,0.6219381883938845,0.7256666525700657,0.048001766204833984,7,0.4,SIM
11972,LinearSVC,0.7474541751527495,0.621745027124774,0.6217450271247741,0.7277716495337818,0.4029829502105713,7,0.4,SIM
11973,RidgeClassifierCV,0.7532247114731839,0.6196725065169911,0.6196725065169911,0.7295219803121233,0.02700042724609375,7,0.4,SIM
11974,RidgeClassifier,0.7528852681602173,0.6194405955707944,0.6194405955707944,0.7292498343919014,0.025998830795288086,7,0.4,SIM
11975,XGBClassifier,0.7206381534283774,0.6178600784387402,0.6178600784387404,0.7121284291273553,0.9160008430480957,7,0.4,SIM
11976,LabelPropagation,0.7179226069246436,0.6168067917615838,0.6168067917615838,0.7102226245626013,3.5611300468444824,7,0.4,SIM
11977,LabelSpreading,0.7192803801765105,0.61532843286912,0.6153284328691201,0.7104281591055919,5.685995817184448,7,0.4,SIM
11978,ExtraTreesClassifier,0.7338764426340801,0.6144735915079496,0.6144735915079497,0.7177692495370408,0.8899834156036377,7,0.4,SIM
11979,RandomForestClassifier,0.7311608961303462,0.6142223057232099,0.6142223057232099,0.7162867555820103,1.8339834213256836,7,0.4,SIM
11980,BernoulliNB,0.7460964019008826,0.6140003757544444,0.6140003757544444,0.7234250025541709,0.02300548553466797,7,0.4,SIM
11981,CalibratedClassifierCV,0.7501697216564833,0.6099662995232615,0.6099662995232615,0.7231502238080809,1.5186419486999512,7,0.4,SIM
11982,Perceptron,0.7189409368635438,0.6082795143373806,0.6082795143373805,0.7074905667453253,0.024016857147216797,7,0.4,SIM
11983,KNeighborsClassifier,0.7118126272912424,0.6042113853596675,0.6042113853596675,0.7020986798691822,0.17802071571350098,7,0.4,SIM
11984,NuSVC,0.7376103190767141,0.6025885958526103,0.6025885958526103,0.7138728182085339,3.5176050662994385,7,0.4,SIM
11985,SVC,0.7396469789545146,0.596762053498039,0.596762053498039,0.7116013112507581,3.1262283325195312,7,0.4,SIM
11986,BaggingClassifier,0.7179226069246436,0.5927467649890796,0.5927467649890796,0.7001927347056017,0.5400040149688721,7,0.4,SIM
11987,DecisionTreeClassifier,0.6717583163611677,0.5924849111105892,0.5924849111105892,0.6750425988327298,0.09798741340637207,7,0.4,SIM
11988,ExtraTreeClassifier,0.6676849966055669,0.5905039806486461,0.5905039806486461,0.6719355485579037,0.027012109756469727,7,0.4,SIM
11989,GaussianNB,0.6938221317040054,0.5377850449731101,0.5377850449731101,0.6604445842211991,0.02300739288330078,7,0.4,SIM
11990,PassiveAggressiveClassifier,0.5913102511880516,0.5246900025833118,0.5246900025833119,0.6055791653914697,0.028870105743408203,7,0.4,SIM
11991,QuadraticDiscriminantAnalysis,0.6863543788187373,0.5194499894319062,0.5194499894319062,0.6459142302879185,0.024796485900878906,7,0.4,SIM
11992,DummyClassifier,0.6052274270196877,0.5065293205889951,0.5065293205889951,0.6087542449271661,0.020015954971313477,7,0.4,SIM
11993,NearestCentroid,0.6985743380855397,0.7042389798266833,0.7042389798266833,0.7142764174584464,0.020003318786621094,7,0.4,NAO
11994,LinearDiscriminantAnalysis,0.7522063815342838,0.6426358000046969,0.6426358000046969,0.7391246378849495,0.031017780303955078,7,0.4,NAO
11995,BernoulliNB,0.7321792260692465,0.6365720626570536,0.6365720626570537,0.7254213690378544,0.024002790451049805,7,0.4,NAO
11996,LogisticRegression,0.7484725050916496,0.6340697729034076,0.6340697729034077,0.7336620255991763,0.030011653900146484,7,0.4,NAO
11997,LinearSVC,0.7501697216564833,0.6284123200488481,0.6284123200488481,0.7321405526720909,0.42099952697753906,7,0.4,NAO
11998,XGBClassifier,0.7233536999321113,0.6265323735938564,0.6265323735938564,0.7167951562043745,0.8020009994506836,7,0.4,NAO
11999,RidgeClassifier,0.7505091649694501,0.623832225640544,0.623832225640544,0.7302334488638248,0.02501535415649414,7,0.4,NAO
12000,LGBMClassifier,0.7267481330617787,0.6212324745778633,0.6212324745778632,0.7167810768816921,0.2259979248046875,7,0.4,NAO
12001,RandomForestClassifier,0.7277664630006789,0.6211262065240366,0.6211262065240365,0.7172993719310885,1.7866783142089844,7,0.4,NAO
12002,ExtraTreesClassifier,0.7345553292600135,0.6209524200934688,0.6209524200934688,0.7208739001898917,0.8977112770080566,7,0.4,NAO
12003,AdaBoostClassifier,0.7155465037338764,0.6127774124609567,0.6127774124609567,0.7074094662381297,0.6500003337860107,7,0.4,NAO
12004,CalibratedClassifierCV,0.7515274949083504,0.6108939433080482,0.6108939433080482,0.7242254830548783,1.5432286262512207,7,0.4,NAO
12005,RidgeClassifierCV,0.7488119484046164,0.6034246494915573,0.6034246494915573,0.7189853404982253,0.027519702911376953,7,0.4,NAO
12006,BaggingClassifier,0.721317040054311,0.5974718771282966,0.5974718771282966,0.7039869693939352,0.5850028991699219,7,0.4,NAO
12007,KNeighborsClassifier,0.703326544467074,0.5972106103661258,0.5972106103661258,0.694839944501343,0.22998666763305664,7,0.4,NAO
12008,LabelSpreading,0.6826205023761032,0.5950940560343815,0.5950940560343815,0.6824289484411356,5.314573526382446,7,0.4,NAO
12009,NuSVC,0.7264086897488119,0.5925295319508701,0.5925295319508701,0.7038666705394722,3.5406064987182617,7,0.4,NAO
