,Model,Accuracy,Balanced Accuracy,ROC AUC,F1 Score,Time Taken,n_PCA,encoder,Fator_balanc,Normalizacao
7613,LinearDiscriminantAnalysis,0.585625,0.5630650851085054,0.5630650851085054,0.6197364933654559,0.03500103950500488,6,LabelEncoder,0.8,SIM
7614,RidgeClassifierCV,0.58625,0.5627922723714002,0.5627922723714002,0.6202449338897057,0.029010534286499023,6,LabelEncoder,0.8,SIM
7615,RidgeClassifier,0.58625,0.5627922723714002,0.5627922723714002,0.6202449338897057,0.030000686645507812,6,LabelEncoder,0.8,SIM
7616,NearestCentroid,0.533125,0.5617138685601835,0.5617138685601835,0.5719301678508026,0.02200627326965332,6,LabelEncoder,0.8,SIM
7617,SVC,0.5166666666666667,0.53092381496495,0.53092381496495,0.5571491453414897,2.079108715057373,6,LabelEncoder,0.8,SIM
7618,SGDClassifier,0.5175,0.5240437951350159,0.5240437951350159,0.5581891979587233,0.04214000701904297,6,LabelEncoder,0.8,SIM
7619,NuSVC,0.49375,0.5175582579886522,0.5175582579886522,0.5350327749958426,8.86365532875061,6,LabelEncoder,0.8,SIM
7620,GaussianNB,0.5660416666666667,0.5147643835036713,0.5147643835036713,0.600326906865808,0.026996850967407227,6,LabelEncoder,0.8,SIM
7621,CalibratedClassifierCV,0.46958333333333335,0.5145127307572556,0.5145127307572557,0.5097167734214572,1.0189425945281982,6,LabelEncoder,0.8,SIM
7622,AdaBoostClassifier,0.47208333333333335,0.5134214798088346,0.5134214798088346,0.5125784296223957,0.4537351131439209,6,LabelEncoder,0.8,SIM
7623,LabelSpreading,0.49666666666666665,0.5123529002790096,0.5123529002790097,0.5383104069187568,4.484257698059082,6,LabelEncoder,0.8,SIM
7624,XGBClassifier,0.46458333333333335,0.5116395063071887,0.5116395063071886,0.5045474400091468,0.6653783321380615,6,LabelEncoder,0.8,SIM
7625,LGBMClassifier,0.4633333333333333,0.5108369380888901,0.5108369380888901,0.5032601116812966,0.2250986099243164,6,LabelEncoder,0.8,SIM
7626,BaggingClassifier,0.47541666666666665,0.5091577416848794,0.5091577416848794,0.5166218344715884,0.4105648994445801,6,LabelEncoder,0.8,SIM
7627,LabelPropagation,0.49270833333333336,0.5084632405618885,0.5084632405618885,0.5345711197516178,2.9168214797973633,6,LabelEncoder,0.8,SIM
7628,KNeighborsClassifier,0.48875,0.5065958713835308,0.5065958713835308,0.5306947994359487,0.22200226783752441,6,LabelEncoder,0.8,SIM
7629,LinearSVC,0.48583333333333334,0.50607140590001,0.50607140590001,0.5277616825883701,0.32840418815612793,6,LabelEncoder,0.8,SIM
7630,RandomForestClassifier,0.4560416666666667,0.5054811933025607,0.5054811933025607,0.4958029595903569,1.6167526245117188,6,LabelEncoder,0.8,SIM
7631,ExtraTreesClassifier,0.46208333333333335,0.5046415951005553,0.5046415951005553,0.5026597608236123,0.8330037593841553,6,LabelEncoder,0.8,SIM
7632,LogisticRegression,0.4735416666666667,0.5018870177411408,0.5018870177411408,0.5153339316621289,0.03699445724487305,6,LabelEncoder,0.8,SIM
7633,DecisionTreeClassifier,0.43645833333333334,0.49830039931925285,0.4983003993192529,0.474245370729399,0.07999587059020996,6,LabelEncoder,0.8,SIM
7634,ExtraTreeClassifier,0.44895833333333335,0.4978998709240568,0.49789987092405685,0.4888513999657544,0.031012773513793945,6,LabelEncoder,0.8,SIM
7635,DummyClassifier,0.5183333333333333,0.48244778772297336,0.48244778772297336,0.5588234375,0.020000219345092773,6,LabelEncoder,0.8,SIM
7636,PassiveAggressiveClassifier,0.6,0.4647761726413412,0.4647761726413412,0.614971844735875,0.0359957218170166,6,LabelEncoder,0.8,SIM
7637,QuadraticDiscriminantAnalysis,0.4875,0.46265110500494233,0.46265110500494233,0.531014849441727,0.024982690811157227,6,LabelEncoder,0.8,SIM
7638,Perceptron,0.4872916666666667,0.45510227832642614,0.45510227832642614,0.5308021861357679,0.02501678466796875,6,LabelEncoder,0.8,SIM
7639,BernoulliNB,0.509375,0.49085208259651225,0.49085208259651225,0.551032188920786,0.02801203727722168,6,LabelEncoder,0.8,NAO
7640,DummyClassifier,0.5183333333333333,0.48244778772297336,0.48244778772297336,0.5588234375,0.020993709564208984,6,LabelEncoder,0.8,NAO
7641,PassiveAggressiveClassifier,0.6483333333333333,0.4739006629122798,0.4739006629122797,0.6423746965920701,0.03200197219848633,6,LabelEncoder,0.8,NAO
7642,ExtraTreeClassifier,0.3933333333333333,0.47195998948046175,0.47195998948046175,0.4260699019113168,0.03299665451049805,6,LabelEncoder,0.8,NAO
7643,KNeighborsClassifier,0.42854166666666665,0.4608608186498112,0.4608608186498112,0.4709867255137446,0.2510056495666504,6,LabelEncoder,0.8,NAO
7644,ExtraTreesClassifier,0.399375,0.45426797012209313,0.45426797012209313,0.4377346103030908,0.8677687644958496,6,LabelEncoder,0.8,NAO
7645,DecisionTreeClassifier,0.37166666666666665,0.4540042259524263,0.4540042259524263,0.4019477260409997,0.08500480651855469,6,LabelEncoder,0.8,NAO
7646,BaggingClassifier,0.3960416666666667,0.45246483662975756,0.45246483662975756,0.43398560086611326,0.43401598930358887,6,LabelEncoder,0.8,NAO
7647,RandomForestClassifier,0.39229166666666665,0.4460125508973347,0.44601255089733477,0.4306836745448552,1.7228314876556396,6,LabelEncoder,0.8,NAO
7648,LinearDiscriminantAnalysis,0.5229166666666667,0.4459558723508447,0.4459558723508448,0.5599706541335703,0.03399252891540527,6,LabelEncoder,0.8,NAO
7649,RidgeClassifierCV,0.523125,0.4457525852974339,0.44575258529743383,0.5601079850719861,0.02800273895263672,6,LabelEncoder,0.8,NAO
7650,RidgeClassifier,0.523125,0.4457525852974339,0.44575258529743383,0.5601079850719861,0.02999591827392578,6,LabelEncoder,0.8,NAO
7651,NuSVC,0.38458333333333333,0.4444338644490996,0.4444338644490996,0.4213504189637667,4.271426439285278,6,LabelEncoder,0.8,NAO
7652,XGBClassifier,0.393125,0.4441882574143096,0.4441882574143097,0.4320909986917122,0.6438603401184082,6,LabelEncoder,0.8,NAO
7653,NearestCentroid,0.44666666666666666,0.44182665131055915,0.4418266513105592,0.49231788728753895,0.02199554443359375,6,LabelEncoder,0.8,NAO
7654,LGBMClassifier,0.39395833333333335,0.44101577023877536,0.44101577023877536,0.4337484806283598,0.22733378410339355,6,LabelEncoder,0.8,NAO
7655,AdaBoostClassifier,0.4370833333333333,0.42118054610913114,0.42118054610913114,0.4839381700772455,0.4743008613586426,6,LabelEncoder,0.8,NAO
7656,GaussianNB,0.4525,0.4182710473893106,0.4182710473893106,0.4989338490472992,0.028990983963012695,6,LabelEncoder,0.8,NAO
7657,LabelPropagation,0.4475,0.4174201134780072,0.4174201134780072,0.49423615987119274,3.017131805419922,6,LabelEncoder,0.8,NAO
7658,Perceptron,0.4083333333333333,0.41654046243648224,0.41654046243648224,0.45425968689658497,0.025985002517700195,6,LabelEncoder,0.8,NAO
7659,SGDClassifier,0.45208333333333334,0.4159812341111141,0.4159812341111142,0.498573040150343,0.04301333427429199,6,LabelEncoder,0.8,NAO
7660,LabelSpreading,0.44708333333333333,0.4158043970460653,0.4158043970460653,0.4938784938587065,4.440282344818115,6,LabelEncoder,0.8,NAO
7661,LogisticRegression,0.39979166666666666,0.41274148839374514,0.41274148839374514,0.4452746538477391,0.04000449180603027,6,LabelEncoder,0.8,NAO
7662,CalibratedClassifierCV,0.39958333333333335,0.4122706786009014,0.4122706786009014,0.4451049670677859,1.1036126613616943,6,LabelEncoder,0.8,NAO
7663,LinearSVC,0.410625,0.41093382061769035,0.4109338206176904,0.45737650842569705,0.3423182964324951,6,LabelEncoder,0.8,NAO
7664,SVC,0.4427083333333333,0.409961972473875,0.40996197247387495,0.4898620057261778,1.9292457103729248,6,LabelEncoder,0.8,NAO
7665,QuadraticDiscriminantAnalysis,0.4347916666666667,0.40858657307905066,0.4085865730790508,0.4822867575570396,0.022995948791503906,6,LabelEncoder,0.8,NAO
7666,BernoulliNB,0.6316666666666667,0.5973450257396173,0.5973450257396173,0.6597110847589577,0.0319976806640625,11,LabelEncoder,0.8,SIM
7667,RidgeClassifier,0.5954166666666667,0.5723853052933228,0.5723853052933228,0.6284455332691511,0.03299593925476074,11,LabelEncoder,0.8,SIM
7668,LinearDiscriminantAnalysis,0.595,0.5721177825538899,0.57211778255389,0.6280830652573529,0.04200458526611328,11,LabelEncoder,0.8,SIM
7669,RidgeClassifierCV,0.5933333333333334,0.570373594749904,0.570373594749904,0.6265925872182255,0.034186363220214844,11,LabelEncoder,0.8,SIM
7670,NearestCentroid,0.5433333333333333,0.5692793209456701,0.5692793209456702,0.5815949414519906,0.023981809616088867,11,LabelEncoder,0.8,SIM
7671,SGDClassifier,0.5308333333333334,0.5511421860688668,0.5511421860688667,0.5701422482435597,0.06817173957824707,11,LabelEncoder,0.8,SIM
7672,SVC,0.526875,0.5415227031585821,0.5415227031585821,0.566654982479532,2.3737897872924805,11,LabelEncoder,0.8,SIM
7673,AdaBoostClassifier,0.491875,0.5315215847019312,0.5315215847019313,0.5319321075536,0.6700565814971924,11,LabelEncoder,0.8,SIM
7674,KNeighborsClassifier,0.52875,0.5295816669840665,0.5295816669840665,0.568708841007225,0.5862338542938232,11,LabelEncoder,0.8,SIM
7675,RandomForestClassifier,0.47708333333333336,0.525732060106465,0.5257320601064649,0.5166091140188733,2.8937437534332275,11,LabelEncoder,0.8,SIM
7676,ExtraTreesClassifier,0.4791666666666667,0.525384431687993,0.525384431687993,0.5189279518429404,0.9778695106506348,11,LabelEncoder,0.8,SIM
7677,CalibratedClassifierCV,0.4970833333333333,0.5244171178278967,0.5244171178278967,0.537949655873912,1.6775016784667969,11,LabelEncoder,0.8,SIM
7678,LinearSVC,0.49604166666666666,0.5234112625561873,0.5234112625561873,0.5369554986619562,0.43921351432800293,11,LabelEncoder,0.8,SIM
7679,XGBClassifier,0.471875,0.5230621227098089,0.5230621227098089,0.5111878240770399,0.9721095561981201,11,LabelEncoder,0.8,SIM
7680,LGBMClassifier,0.47125,0.5223237901775323,0.5223237901775323,0.5105877963692277,0.28627920150756836,11,LabelEncoder,0.8,SIM
7681,LabelSpreading,0.5108333333333334,0.5221227702659811,0.5221227702659811,0.5518179391100703,4.831932783126831,11,LabelEncoder,0.8,SIM
7682,LogisticRegression,0.4847916666666667,0.519558632822773,0.519558632822773,0.5255663916089722,0.04836726188659668,11,LabelEncoder,0.8,SIM
7683,NuSVC,0.49833333333333335,0.5181416691605227,0.5181416691605227,0.5396405418882979,6.06756854057312,11,LabelEncoder,0.8,SIM
7684,PassiveAggressiveClassifier,0.478125,0.5173005595306109,0.5173005595306109,0.5186873025950711,0.06300020217895508,11,LabelEncoder,0.8,SIM
7685,LabelPropagation,0.5060416666666666,0.5170239682237397,0.5170239682237396,0.5473504963800279,3.041161298751831,11,LabelEncoder,0.8,SIM
7686,BaggingClassifier,0.480625,0.507446049580881,0.5074460495808811,0.5222736107393563,0.7183480262756348,11,LabelEncoder,0.8,SIM
7687,ExtraTreeClassifier,0.458125,0.5017630806528159,0.5017630806528159,0.498636551963498,0.03199505805969238,11,LabelEncoder,0.8,SIM
7688,DecisionTreeClassifier,0.4347916666666667,0.491500485168358,0.49150048516835787,0.47345110115726496,0.13606595993041992,11,LabelEncoder,0.8,SIM
7689,DummyClassifier,0.5183333333333333,0.48244778772297336,0.48244778772297336,0.5588234375,0.02900552749633789,11,LabelEncoder,0.8,SIM
7690,GaussianNB,0.554375,0.4526719022529344,0.45267190225293447,0.5836925324351595,0.03198695182800293,11,LabelEncoder,0.8,SIM
7691,QuadraticDiscriminantAnalysis,0.49854166666666666,0.4346874215946774,0.4346874215946773,0.5396851251522523,0.10399913787841797,11,LabelEncoder,0.8,SIM
7692,Perceptron,0.22333333333333333,0.42583876691665684,0.42583876691665684,0.15547633747977527,0.06400394439697266,11,LabelEncoder,0.8,SIM
7693,BernoulliNB,0.49270833333333336,0.4916108194055252,0.4916108194055252,0.5353729701952723,0.03103160858154297,11,LabelEncoder,0.8,NAO
7694,DummyClassifier,0.5183333333333333,0.48244778772297336,0.48244778772297336,0.5588234375,0.03700137138366699,11,LabelEncoder,0.8,NAO
7695,KNeighborsClassifier,0.45625,0.47595469343707775,0.4759546934370778,0.499495664396579,0.6153199672698975,11,LabelEncoder,0.8,NAO
7696,ExtraTreeClassifier,0.40041666666666664,0.4728003433964203,0.4728003433964203,0.4350179738796056,0.038997650146484375,11,LabelEncoder,0.8,NAO
7697,DecisionTreeClassifier,0.38458333333333333,0.46499381825986286,0.46499381825986286,0.41632006726457393,0.1849958896636963,11,LabelEncoder,0.8,NAO
7698,PassiveAggressiveClassifier,0.6114583333333333,0.4583140626275267,0.4583140626275267,0.6192792621796507,0.03900003433227539,11,LabelEncoder,0.8,NAO
7699,RandomForestClassifier,0.39708333333333334,0.4548188855939761,0.4548188855939761,0.434784899829497,2.425081968307495,11,LabelEncoder,0.8,NAO
7700,XGBClassifier,0.3960416666666667,0.45448712716852113,0.4544871271685212,0.43355832751299717,0.9459848403930664,11,LabelEncoder,0.8,NAO
7701,LGBMClassifier,0.4010416666666667,0.45196757684855193,0.45196757684855193,0.44023530166925223,0.28600287437438965,11,LabelEncoder,0.8,NAO
7702,ExtraTreesClassifier,0.401875,0.45149147705803583,0.45149147705803583,0.4413409148552974,1.1999733448028564,11,LabelEncoder,0.8,NAO
7703,LinearDiscriminantAnalysis,0.5258333333333334,0.45052491891189284,0.45052491891189284,0.5626968725303126,0.04099750518798828,11,LabelEncoder,0.8,NAO
7704,RidgeClassifier,0.52625,0.4501183448050712,0.4501183448050712,0.5629723754366612,0.03250765800476074,11,LabelEncoder,0.8,NAO
7705,RidgeClassifierCV,0.5289583333333333,0.4494979036494938,0.4494979036494938,0.5649611451550628,0.030983448028564453,11,LabelEncoder,0.8,NAO
7706,BaggingClassifier,0.3960416666666667,0.4484202555522304,0.4484202555522304,0.43482039313672277,0.7211294174194336,11,LabelEncoder,0.8,NAO
7707,NuSVC,0.414375,0.4436758833540399,0.44367588335403996,0.45738278438268004,4.9640209674835205,11,LabelEncoder,0.8,NAO
7708,NearestCentroid,0.44708333333333333,0.44209417404999196,0.442094174049992,0.4927221607876779,0.023000001907348633,11,LabelEncoder,0.8,NAO
7709,LabelPropagation,0.476875,0.4413361929549322,0.4413361929549322,0.5212801562171203,3.398036003112793,11,LabelEncoder,0.8,NAO
7710,LabelSpreading,0.47583333333333333,0.43830804714445926,0.43830804714445926,0.5203147122889817,4.575049638748169,11,LabelEncoder,0.8,NAO
7711,SGDClassifier,0.46520833333333333,0.4304750720195397,0.4304750720195397,0.5106154040734193,0.0431523323059082,11,LabelEncoder,0.8,NAO
7712,GaussianNB,0.45770833333333333,0.41824459740094855,0.41824459740094855,0.503754912710193,0.037995338439941406,11,LabelEncoder,0.8,NAO
7713,AdaBoostClassifier,0.42375,0.4173384963710616,0.4173384963710616,0.47063126361092666,0.6585695743560791,11,LabelEncoder,0.8,NAO
7714,SVC,0.4508333333333333,0.4168639080084519,0.41686390800845186,0.49739392871036764,2.2405452728271484,11,LabelEncoder,0.8,NAO
7715,QuadraticDiscriminantAnalysis,0.44875,0.41586334273441494,0.41586334273441494,0.4954528119426581,0.028938770294189453,11,LabelEncoder,0.8,NAO
7716,CalibratedClassifierCV,0.40166666666666667,0.41394534072119293,0.41394534072119293,0.4472109306972101,1.9430139064788818,11,LabelEncoder,0.8,NAO
7717,LinearSVC,0.41041666666666665,0.41147415609422844,0.41147415609422844,0.45709555988373246,0.43915581703186035,11,LabelEncoder,0.8,NAO
7718,LogisticRegression,0.3985416666666667,0.4109277749060648,0.4109277749060648,0.4441193771809867,0.04411029815673828,11,LabelEncoder,0.8,NAO
7719,Perceptron,0.42041666666666666,0.4034016196461445,0.4034016196461445,0.46825661315422756,0.027858734130859375,11,LabelEncoder,0.8,NAO
7720,BernoulliNB,0.63,0.6050381937831948,0.6050381937831947,0.659037988774801,0.07700538635253906,16,LabelEncoder,0.8,SIM
7721,RidgeClassifier,0.6085416666666666,0.5936201116642937,0.5936201116642937,0.6406230583292949,0.03598737716674805,16,LabelEncoder,0.8,SIM
7722,LinearDiscriminantAnalysis,0.608125,0.5933525889248609,0.5933525889248609,0.6402590512357097,0.054999351501464844,16,LabelEncoder,0.8,SIM
7723,RidgeClassifierCV,0.6064583333333333,0.5916084011208749,0.591608401120875,0.6387657653986861,0.03601479530334473,16,LabelEncoder,0.8,SIM
7724,NearestCentroid,0.5570833333333334,0.5821521524244815,0.5821521524244816,0.5944165634447816,0.026000261306762695,16,LabelEncoder,0.8,SIM
7725,SGDClassifier,0.5452083333333333,0.5644163016568273,0.5644163016568273,0.5835563492727018,0.05598020553588867,16,LabelEncoder,0.8,SIM
7726,SVC,0.5389583333333333,0.5502920078715166,0.5502920078715166,0.5779545642601731,2.7287850379943848,16,LabelEncoder,0.8,SIM
7727,KNeighborsClassifier,0.550625,0.5459859497661821,0.5459859497661821,0.588752266621074,0.9628050327301025,16,LabelEncoder,0.8,SIM
7728,PassiveAggressiveClassifier,0.4608333333333333,0.5331622396943289,0.5331622396943289,0.4970710914340465,0.03801250457763672,16,LabelEncoder,0.8,SIM
7729,AdaBoostClassifier,0.4952083333333333,0.5323135729248851,0.5323135729248851,0.5353704224190183,1.2264516353607178,16,LabelEncoder,0.8,SIM
7730,CalibratedClassifierCV,0.49354166666666666,0.5309064335440263,0.5309064335440264,0.5337462555879049,2.5908803939819336,16,LabelEncoder,0.8,SIM
7731,RandomForestClassifier,0.47604166666666664,0.5301189796047918,0.5301189796047918,0.514915589637549,3.2429358959198,16,LabelEncoder,0.8,SIM
7732,LinearSVC,0.49395833333333333,0.5291516657446956,0.5291516657446956,0.5343376907248953,0.5512075424194336,16,LabelEncoder,0.8,SIM
7733,NuSVC,0.51125,0.5291312614679592,0.5291312614679593,0.5519150934035879,4.4323108196258545,16,LabelEncoder,0.8,SIM
7734,LGBMClassifier,0.4789583333333333,0.5276100092801673,0.5276100092801673,0.518442176075389,0.3416109085083008,16,LabelEncoder,0.8,SIM
7735,LabelSpreading,0.5183333333333333,0.5272752279988997,0.5272752279988997,0.5588919008464734,5.0235817432403564,16,LabelEncoder,0.8,SIM
7736,LabelPropagation,0.5160416666666666,0.5271520466245281,0.5271520466245281,0.5566853076671308,3.449070930480957,16,LabelEncoder,0.8,SIM
7737,ExtraTreesClassifier,0.48041666666666666,0.526861096752546,0.526861096752546,0.5201208475061195,1.1675934791564941,16,LabelEncoder,0.8,SIM
7738,LogisticRegression,0.48333333333333334,0.5233409811585397,0.5233409811585398,0.5236470155527532,0.0489962100982666,16,LabelEncoder,0.8,SIM
7739,XGBClassifier,0.4683333333333333,0.5164065499239752,0.5164065499239752,0.5081029957232908,1.146815299987793,16,LabelEncoder,0.8,SIM
7740,BaggingClassifier,0.4764583333333333,0.5128599843416068,0.5128599843416068,0.5173604727810305,1.1976039409637451,16,LabelEncoder,0.8,SIM
7741,ExtraTreeClassifier,0.4558333333333333,0.5077067708947351,0.507706770894735,0.49525281408859834,0.035018205642700195,16,LabelEncoder,0.8,SIM
7742,DecisionTreeClassifier,0.4427083333333333,0.5029873372570002,0.5029873372570002,0.4808262792464741,0.233245849609375,16,LabelEncoder,0.8,SIM
7743,Perceptron,0.40625,0.5008131482136433,0.5008131482136433,0.4357479711662497,0.030982494354248047,16,LabelEncoder,0.8,SIM
7744,DummyClassifier,0.5183333333333333,0.48244778772297336,0.48244778772297336,0.5588234375,0.029001951217651367,16,LabelEncoder,0.8,SIM
7745,GaussianNB,0.5610416666666667,0.46200799243076907,0.46200799243076907,0.5898630045685714,0.033014535903930664,16,LabelEncoder,0.8,SIM
7746,QuadraticDiscriminantAnalysis,0.49270833333333336,0.4339755390507628,0.4339755390507628,0.5348218238131165,0.03528547286987305,16,LabelEncoder,0.8,SIM
7747,RidgeClassifierCV,0.5558333333333333,0.5405667250077839,0.5405667250077838,0.59328276670328,0.036997318267822266,16,LabelEncoder,0.8,NAO
7748,LinearDiscriminantAnalysis,0.54375,0.5348308561029947,0.5348308561029947,0.5824486264428438,0.04999804496765137,16,LabelEncoder,0.8,NAO
7749,RidgeClassifier,0.5439583333333333,0.5346275690495839,0.5346275690495839,0.5826335593371238,0.03401684761047363,16,LabelEncoder,0.8,NAO
7750,BernoulliNB,0.5179166666666667,0.522289027335685,0.522289027335685,0.5586338530655391,0.03403186798095703,16,LabelEncoder,0.8,NAO
